name,size,taskid,stage,activeView,updateId,parallel,view,count,time
airlines,100000,0,load,none,-1,true,false,1,141.14075000000003
airlines,100000,1,init,none,-1,true,false,4,7.305917000000022
airlines,100000,2,create,Depart By slider,-1,true,false,2,7.214249999999993
airlines,100000,3,update,Depart By slider,0,true,false,2,1.510791999999924
airlines,100000,4,update,Depart By slider,1,true,false,2,1.2413749999999482
airlines,100000,5,update,Depart By slider,2,true,false,2,1.2888330000000678
airlines,100000,6,update,Depart By slider,3,true,false,2,1.3303750000000036
airlines,100000,7,update,Depart By slider,4,true,false,2,1.1387500000000728
airlines,100000,8,update,Depart By slider,5,true,false,2,1.2307499999999436
airlines,100000,9,update,Depart By slider,6,true,false,2,1.3017079999999623
airlines,100000,10,update,Depart By slider,7,true,false,2,1.4592499999999973
airlines,100000,11,update,Depart By slider,8,true,false,2,1.2480000000000473
airlines,100000,12,update,Depart By slider,9,true,false,2,1.2475829999999632
airlines,100000,13,update,Depart By slider,10,true,false,2,1.3032080000000406
airlines,100000,14,update,Depart By slider,11,true,false,2,1.3945420000000013
airlines,100000,15,update,Depart By slider,12,true,false,2,1.49837500000001
airlines,100000,16,update,Depart By slider,13,true,false,2,1.370541000000003
airlines,100000,17,update,Depart By slider,14,true,false,2,4.653999999999996
airlines,100000,18,update,Depart By slider,15,true,false,2,1.734124999999949
airlines,100000,19,update,Depart By slider,16,true,false,2,1.4576250000000073
airlines,100000,20,update,Depart By slider,17,true,false,2,1.350541000000021
airlines,100000,21,update,Depart By slider,18,true,false,2,1.2868330000000014
airlines,100000,22,update,Depart By slider,19,true,false,2,1.2792499999999336
airlines,100000,23,update,Depart By slider,20,true,false,2,1.5221669999999676
airlines,100000,24,update,Depart By slider,21,true,false,2,1.2104170000000067
airlines,100000,25,update,Depart By slider,22,true,false,2,1.3497919999999795
airlines,100000,26,update,Depart By slider,23,true,false,2,1.383083000000056
airlines,100000,27,update,Depart By slider,24,true,false,2,1.5452910000000202
airlines,100000,28,update,Depart By slider,25,true,false,2,1.228666999999973
airlines,100000,29,update,Depart By slider,26,true,false,2,1.5800419999999349
airlines,100000,30,update,Depart By slider,27,true,false,2,1.095957999999996
airlines,100000,31,update,Depart By slider,28,true,false,2,1.3901250000000118
airlines,100000,32,update,Depart By slider,29,true,false,2,1.3444170000000213
airlines,100000,33,update,Depart By slider,30,true,false,2,1.387666999999965
airlines,100000,34,update,Depart By slider,31,true,false,2,1.168957999999975
airlines,100000,35,update,Depart By slider,32,true,false,2,1.1890409999999747
airlines,100000,36,update,Depart By slider,33,true,false,2,1.175875000000019
airlines,100000,37,update,Depart By slider,34,true,false,2,1.1986249999999927
airlines,100000,38,update,Depart By slider,35,true,false,2,1.0403330000000324
airlines,100000,39,update,Depart By slider,36,true,false,2,1.0830419999999776
airlines,100000,40,update,Depart By slider,37,true,false,2,1.1892500000000155
airlines,100000,41,update,Depart By slider,38,true,false,2,1.1439170000001013
airlines,100000,42,update,Depart By slider,39,true,false,2,1.1983749999999418
airlines,100000,43,update,Depart By slider,40,true,false,2,1.4109999999999445
airlines,100000,44,update,Depart By slider,41,true,false,2,1.0922500000000355
airlines,100000,45,update,Depart By slider,42,true,false,2,1.4224169999999958
airlines,100000,46,update,Depart By slider,43,true,false,2,1.145958999999948
airlines,100000,47,update,Depart By slider,44,true,false,2,1.2042500000000018
airlines,100000,48,update,Depart By slider,45,true,false,2,1.1832090000000335
airlines,100000,49,update,Depart By slider,46,true,false,2,1.257541999999944
