name,size,taskid,stage,activeView,updateId,parallel,view,count,time
gaia,1000000,0,load,none,-1,true,false,1,236.93066599999838
gaia,1000000,1,init,none,-1,true,false,7,23.21062499999971
gaia,1000000,2,create,mag,-1,true,false,3,17.443375000000742
gaia,1000000,3,create,par,-1,true,false,3,18.851457999999184
gaia,1000000,4,create,sky,-1,true,false,3,27.093582999999853
gaia,1000000,5,create,hrd,-1,true,false,3,27.726292000001195
gaia,1000000,6,update,mag,0,true,false,3,0.9202079999995476
gaia,1000000,7,update,mag,1,true,false,3,0.7622909999990952
gaia,1000000,8,update,mag,2,true,false,3,0.820625000000291
gaia,1000000,9,update,mag,3,true,false,3,0.7182080000002316
gaia,1000000,10,update,mag,4,true,false,3,0.6846669999995356
gaia,1000000,11,update,mag,5,true,false,3,0.7021250000016153
gaia,1000000,12,update,mag,6,true,false,3,0.6873340000001917
gaia,1000000,13,update,mag,7,true,false,3,0.7480840000007447
gaia,1000000,14,update,mag,8,true,false,3,0.8286250000001019
gaia,1000000,15,update,mag,9,true,false,3,0.7012500000000728
gaia,1000000,16,update,mag,10,true,false,3,0.7069169999995211
gaia,1000000,17,update,mag,11,true,false,3,0.6623749999998836
gaia,1000000,18,update,mag,12,true,false,3,0.6609579999985726
gaia,1000000,19,update,mag,13,true,false,3,1.4909999999999854
gaia,1000000,20,update,mag,14,true,false,3,1.5392080000001442
gaia,1000000,21,update,mag,15,true,false,3,1.4405420000002778
gaia,1000000,22,update,mag,16,true,false,3,1.387124999999287
gaia,1000000,23,update,mag,17,true,false,3,1.3796669999992446
gaia,1000000,24,update,mag,18,true,false,3,1.392416000000594
gaia,1000000,25,update,mag,19,true,false,3,1.246791999999914
gaia,1000000,26,update,mag,20,true,false,3,1.3861670000005688
gaia,1000000,27,update,mag,21,true,false,3,2.09900000000016
gaia,1000000,28,update,mag,22,true,false,3,1.6966250000004948
gaia,1000000,29,update,mag,23,true,false,3,1.413249999999607
gaia,1000000,30,update,mag,24,true,false,3,1.366582999999082
gaia,1000000,31,update,mag,25,true,false,3,2.0442089999996824
gaia,1000000,32,update,mag,26,true,false,3,1.6510830000006536
gaia,1000000,33,update,mag,27,true,false,3,2.587374999999156
gaia,1000000,34,update,mag,28,true,false,3,2.3205830000006245
gaia,1000000,35,update,mag,29,true,false,3,2.1653339999993477
gaia,1000000,36,update,mag,30,true,false,3,1.7298329999994166
gaia,1000000,37,update,mag,31,true,false,3,2.7488329999996495
gaia,1000000,38,update,mag,32,true,false,3,1.7483339999998861
gaia,1000000,39,update,mag,33,true,false,3,1.8543339999996533
gaia,1000000,40,update,mag,34,true,false,3,1.9927079999997659
gaia,1000000,41,update,mag,35,true,false,3,2.2899579999993875
gaia,1000000,42,update,mag,36,true,false,3,2.2667919999985315
gaia,1000000,43,update,mag,37,true,false,3,1.8582079999996495
gaia,1000000,44,update,mag,38,true,false,3,2.707875000000058
gaia,1000000,45,update,mag,39,true,false,3,2.1474159999997937
gaia,1000000,46,update,mag,40,true,false,3,1.7045839999991586
gaia,1000000,47,update,mag,41,true,false,3,1.585624999999709
gaia,1000000,48,update,mag,42,true,false,3,2.157416000000012
gaia,1000000,49,update,mag,43,true,false,3,2.281541999998808
gaia,1000000,50,update,mag,44,true,false,3,2.1169169999993755
gaia,1000000,51,update,mag,45,true,false,3,2.318374999998923
gaia,1000000,52,update,mag,46,true,false,3,2.2787920000009763
gaia,1000000,53,update,mag,47,true,false,3,1.9975840000006428
gaia,1000000,54,update,mag,48,true,false,3,1.8380830000005517
