name,size,taskid,stage,activeView,updateId,parallel,view,count,time
airlines,100000000,0,load,none,-1,true,false,1,5675.416625
airlines,100000000,1,init,none,-1,true,false,4,678.0711669999991
airlines,100000000,2,update,Depart By slider,0,true,false,2,221.4259579999998
airlines,100000000,3,update,Depart By slider,1,true,false,2,294.79012500000044
airlines,100000000,4,update,Depart By slider,2,true,false,2,303.5506660000001
airlines,100000000,5,update,Depart By slider,3,true,false,2,306.5023339999998
airlines,100000000,6,update,Depart By slider,4,true,false,2,310.64658299999974
airlines,100000000,7,update,Depart By slider,5,true,false,2,315.8906670000006
airlines,100000000,8,update,Depart By slider,6,true,false,2,318.8121660000015
airlines,100000000,9,update,Depart By slider,7,true,false,2,321.0249169999988
airlines,100000000,10,update,Depart By slider,8,true,false,2,320.10820800000147
airlines,100000000,11,update,Depart By slider,9,true,false,2,325.2939170000009
airlines,100000000,12,update,Depart By slider,10,true,false,2,323.85275
airlines,100000000,13,update,Depart By slider,11,true,false,2,325.39116699999977
airlines,100000000,14,update,Depart By slider,12,true,false,2,327.9977920000001
airlines,100000000,15,update,Depart By slider,13,true,false,2,329.15229199999885
airlines,100000000,16,update,Depart By slider,14,true,false,2,335.8100830000003
airlines,100000000,17,update,Depart By slider,15,true,false,2,337.3128340000003
airlines,100000000,18,update,Depart By slider,16,true,false,2,340.32329200000095
airlines,100000000,19,update,Depart By slider,17,true,false,2,340.06025000000045
airlines,100000000,20,update,Depart By slider,18,true,false,2,344.73104199999943
airlines,100000000,21,update,Depart By slider,19,true,false,2,346.8435419999987
airlines,100000000,22,update,Depart By slider,20,true,false,2,345.8300419999996
airlines,100000000,23,update,Depart By slider,21,true,false,2,348.63566700000047
airlines,100000000,24,update,Depart By slider,22,true,false,2,353.86341600000014
airlines,100000000,25,update,Depart By slider,23,true,false,2,353.8742080000011
airlines,100000000,26,update,Depart By slider,24,true,false,2,360.00341599999956
airlines,100000000,27,update,Depart By slider,25,true,false,2,359.3013750000009
airlines,100000000,28,update,Depart By slider,26,true,false,2,365.7217090000013
airlines,100000000,29,update,Depart By slider,27,true,false,2,363.9637500000008
airlines,100000000,30,update,Depart By slider,28,true,false,2,368.50987499999974
airlines,100000000,31,update,Depart By slider,29,true,false,2,370.6270830000012
airlines,100000000,32,update,Depart By slider,30,true,false,2,371.6269170000014
airlines,100000000,33,update,Depart By slider,31,true,false,2,374.3652080000029
airlines,100000000,34,update,Depart By slider,32,true,false,2,375.26979100000244
airlines,100000000,35,update,Depart By slider,33,true,false,2,379.3367499999986
airlines,100000000,36,update,Depart By slider,34,true,false,2,383.13162499999817
airlines,100000000,37,update,Depart By slider,35,true,false,2,384.21350000000166
airlines,100000000,38,update,Depart By slider,36,true,false,2,387.98675000000003
airlines,100000000,39,update,Depart By slider,37,true,false,2,389.2984170000018
airlines,100000000,40,update,Depart By slider,38,true,false,2,388.7651250000017
airlines,100000000,41,update,Depart By slider,39,true,false,2,390.15029100000174
airlines,100000000,42,update,Depart By slider,40,true,false,2,393.80666700000074
airlines,100000000,43,update,Depart By slider,41,true,false,2,399.210750000002
airlines,100000000,44,update,Depart By slider,42,true,false,2,398.0319159999999
airlines,100000000,45,update,Depart By slider,43,true,false,2,400.702916000002
airlines,100000000,46,update,Depart By slider,44,true,false,2,403.37920799999847
airlines,100000000,47,update,Depart By slider,45,true,false,2,409.71662500000093
airlines,100000000,48,update,Depart By slider,46,true,false,2,409.5204580000027
airlines,100000000,49,update,Depart By slider,47,true,false,2,412.55683299999873
airlines,100000000,50,update,Depart By slider,48,true,false,2,413.627459000003
airlines,100000000,51,update,Depart By slider,49,true,false,2,416.06254199999967
airlines,100000000,52,update,Depart By slider,50,true,false,2,418.7052500000027
airlines,100000000,53,update,Depart By slider,51,true,false,2,421.6482909999977
airlines,100000000,54,update,Depart By slider,52,true,false,2,424.82945800000016
airlines,100000000,55,update,Depart By slider,53,true,false,2,424.239542000003
airlines,100000000,56,update,Depart By slider,54,true,false,2,428.5409580000014
airlines,100000000,57,update,Depart By slider,55,true,false,2,432.35099999999875
airlines,100000000,58,update,Depart By slider,56,true,false,2,433.0242920000019
airlines,100000000,59,update,Depart By slider,57,true,false,2,435.50824999999895
airlines,100000000,60,update,Depart By slider,58,true,false,2,440.65204200000153
airlines,100000000,61,update,Depart By slider,59,true,false,2,440.0046669999974
airlines,100000000,62,update,Depart By slider,60,true,false,2,445.03641600000265
airlines,100000000,63,update,Depart By slider,61,true,false,2,447.018415999999
airlines,100000000,64,update,Depart By slider,62,true,false,2,449.53704199999993
airlines,100000000,65,update,Depart By slider,63,true,false,2,449.16383399999904
airlines,100000000,66,update,Depart By slider,64,true,false,2,454.0006250000006
airlines,100000000,67,update,Depart By slider,65,true,false,2,453.4435000000012
airlines,100000000,68,update,Depart By slider,66,true,false,2,456.54183399999965
airlines,100000000,69,update,Depart By slider,67,true,false,2,460.21170800000255
airlines,100000000,70,update,Depart By slider,68,true,false,2,459.08308300000135
airlines,100000000,71,update,Depart By slider,69,true,false,2,464.5219159999979
airlines,100000000,72,update,Depart By slider,70,true,false,2,464.8507499999978
airlines,100000000,73,update,Depart By slider,71,true,false,2,466.7872500000012
airlines,100000000,74,update,Depart By slider,72,true,false,2,472.0325410000005
airlines,100000000,75,update,Depart By slider,73,true,false,2,471.34912500000064
airlines,100000000,76,update,Depart By slider,74,true,false,2,475.5563750000001
airlines,100000000,77,update,Depart By slider,75,true,false,2,476.145583000005
airlines,100000000,78,update,Depart By slider,76,true,false,2,479.1805000000022
airlines,100000000,79,update,Depart By slider,77,true,false,2,482.53983299999527
airlines,100000000,80,update,Depart By slider,78,true,false,2,489.3888749999969
airlines,100000000,81,update,Depart By slider,79,true,false,2,486.2673339999965
airlines,100000000,82,update,Depart By slider,80,true,false,2,489.55333399999654
airlines,100000000,83,update,Depart By slider,81,true,false,2,490.1412500000006
airlines,100000000,84,update,Depart By slider,82,true,false,2,496.1757910000015
airlines,100000000,85,update,Depart By slider,83,true,false,2,501.25074999999924
airlines,100000000,86,update,Depart By slider,84,true,false,2,498.10279200000514
airlines,100000000,87,update,Depart By slider,85,true,false,2,499.8657919999969
airlines,100000000,88,update,Depart By slider,86,true,false,2,502.25316600000224
airlines,100000000,89,update,Depart By slider,87,true,false,2,506.68954099999974
airlines,100000000,90,update,Depart By slider,88,true,false,2,507.9633329999997
airlines,100000000,91,update,Depart By slider,89,true,false,2,510.4076669999995
airlines,100000000,92,update,Depart By slider,90,true,false,2,511.54083399999945
airlines,100000000,93,update,Depart By slider,91,true,false,2,512.281415999998
airlines,100000000,94,update,Depart By slider,92,true,false,2,518.1515419999996
airlines,100000000,95,update,Depart By slider,93,true,false,2,519.1710410000014
airlines,100000000,96,update,Depart By slider,94,true,false,2,519.3119999999981
airlines,100000000,97,update,Depart By slider,95,true,false,2,522.2922920000055
airlines,100000000,98,update,Depart By slider,96,true,false,2,523.4100839999955
airlines,100000000,99,update,Depart By slider,97,true,false,2,524.877625000001
airlines,100000000,100,update,Depart By slider,98,true,false,2,529.3842500000028
airlines,100000000,101,update,Depart By slider,99,true,false,2,533.6964589999989
airlines,100000000,102,update,Depart By slider,100,true,false,2,533.648417000004
airlines,100000000,103,update,Depart By slider,101,true,false,2,533.950499999999
airlines,100000000,104,update,Depart By slider,102,true,false,2,538.0450410000049
airlines,100000000,105,update,Depart By slider,103,true,false,2,539.7435409999962
