name,size,taskid,stage,activeView,updateId,parallel,view,count,time
airlines,10000000,0,load,none,-1,true,false,1,2203.2651670000005
airlines,10000000,1,init,none,-1,true,false,4,695.0603749999991
airlines,10000000,2,create,Depart By slider,-1,true,false,2,820.9541249999993
airlines,10000000,3,update,Depart By slider,0,true,false,2,3.6140000000004875
airlines,10000000,4,update,Depart By slider,1,true,false,2,2.423791000000165
airlines,10000000,5,update,Depart By slider,2,true,false,2,1.8207919999995283
airlines,10000000,6,update,Depart By slider,3,true,false,2,2.66662499999984
airlines,10000000,7,update,Depart By slider,4,true,false,2,2.116874999999709
airlines,10000000,8,update,Depart By slider,5,true,false,2,1.7226250000003347
airlines,10000000,9,update,Depart By slider,6,true,false,2,1.5105419999999867
airlines,10000000,10,update,Depart By slider,7,true,false,2,1.4914579999986017
airlines,10000000,11,update,Depart By slider,8,true,false,2,1.5642919999991136
airlines,10000000,12,update,Depart By slider,9,true,false,2,1.6343340000003082
airlines,10000000,13,update,Depart By slider,10,true,false,2,1.7989589999997406
airlines,10000000,14,update,Depart By slider,11,true,false,2,1.6799169999994774
airlines,10000000,15,update,Depart By slider,12,true,false,2,1.5013340000004973
airlines,10000000,16,update,Depart By slider,13,true,false,2,1.4470000000001164
airlines,10000000,17,update,Depart By slider,14,true,false,2,1.5366670000003069
airlines,10000000,18,update,Depart By slider,15,true,false,2,1.8563340000000608
airlines,10000000,19,update,Depart By slider,16,true,false,2,1.4023749999996653
airlines,10000000,20,update,Depart By slider,17,true,false,2,1.3734580000000278
airlines,10000000,21,update,Depart By slider,18,true,false,2,1.3269159999999829
airlines,10000000,22,update,Depart By slider,19,true,false,2,1.360500000000684
airlines,10000000,23,update,Depart By slider,20,true,false,2,1.321458000000348
airlines,10000000,24,update,Depart By slider,21,true,false,2,1.286791999998968
airlines,10000000,25,update,Depart By slider,22,true,false,2,1.2555840000004537
airlines,10000000,26,update,Depart By slider,23,true,false,2,1.2188330000008136
airlines,10000000,27,update,Depart By slider,24,true,false,2,1.2146250000005239
airlines,10000000,28,update,Depart By slider,25,true,false,2,1.220166999999492
airlines,10000000,29,update,Depart By slider,26,true,false,2,1.2218339999999444
airlines,10000000,30,update,Depart By slider,27,true,false,2,1.219583000000057
airlines,10000000,31,update,Depart By slider,28,true,false,2,1.2221659999995609
airlines,10000000,32,update,Depart By slider,29,true,false,2,1.2254590000011376
airlines,10000000,33,update,Depart By slider,30,true,false,2,1.216416000001118
airlines,10000000,34,update,Depart By slider,31,true,false,2,1.213832999999795
airlines,10000000,35,update,Depart By slider,32,true,false,2,1.2200409999986732
airlines,10000000,36,update,Depart By slider,33,true,false,2,1.2455840000002354
airlines,10000000,37,update,Depart By slider,34,true,false,2,1.221041000000696
airlines,10000000,38,update,Depart By slider,35,true,false,2,1.2162090000001626
airlines,10000000,39,update,Depart By slider,36,true,false,2,1.2201660000009724
airlines,10000000,40,update,Depart By slider,37,true,false,2,1.2122080000008282
airlines,10000000,41,update,Depart By slider,38,true,false,2,1.2184159999997064
airlines,10000000,42,update,Depart By slider,39,true,false,2,1.2069160000010015
airlines,10000000,43,update,Depart By slider,40,true,false,2,1.215541999999914
airlines,10000000,44,update,Depart By slider,41,true,false,2,1.5898749999996653
airlines,10000000,45,update,Depart By slider,42,true,false,2,1.3580829999991693
airlines,10000000,46,update,Depart By slider,43,true,false,2,1.7127500000005966
airlines,10000000,47,update,Depart By slider,44,true,false,2,1.4027919999989535
airlines,10000000,48,update,Depart By slider,45,true,false,2,1.361624999999549
