name,size,taskid,stage,activeView,updateId,parallel,view,count,time
gaia,100000,0,load,none,-1,true,false,1,164.4314999999997
gaia,100000,1,init,none,-1,true,false,7,18.270792000000256
gaia,100000,2,update,mag,0,true,false,3,1.0942919999997684
gaia,100000,3,update,mag,1,true,false,3,0.983791999999994
gaia,100000,4,update,mag,2,true,false,3,0.9817910000001575
gaia,100000,5,update,mag,3,true,false,3,1.1362920000001395
gaia,100000,6,update,mag,4,true,false,3,0.9731670000001031
gaia,100000,7,update,mag,5,true,false,3,0.9501250000002983
gaia,100000,8,update,mag,6,true,false,3,0.8915420000002996
gaia,100000,9,update,mag,7,true,false,3,0.9576250000000073
gaia,100000,10,update,mag,8,true,false,3,0.8777500000005602
gaia,100000,11,update,mag,9,true,false,3,0.9372499999999491
gaia,100000,12,update,mag,10,true,false,3,1.111417000000074
gaia,100000,13,update,mag,11,true,false,3,0.9062089999997625
gaia,100000,14,update,mag,12,true,false,3,0.8782909999999902
gaia,100000,15,update,mag,13,true,false,3,0.9735000000000582
gaia,100000,16,update,mag,14,true,false,3,3.7192080000004353
gaia,100000,17,update,mag,15,true,false,3,4.2476669999996375
gaia,100000,18,update,mag,16,true,false,3,3.108541000000514
gaia,100000,19,update,mag,17,true,false,3,3.2839999999996508
gaia,100000,20,update,mag,18,true,false,3,3.1231669999997393
gaia,100000,21,update,mag,19,true,false,3,3.0880419999994047
gaia,100000,22,update,mag,20,true,false,3,3.3583749999997963
gaia,100000,23,update,mag,21,true,false,3,4.17541700000038
gaia,100000,24,update,mag,22,true,false,3,4.503999999999905
gaia,100000,25,update,mag,23,true,false,3,4.213666000000558
gaia,100000,26,update,mag,24,true,false,3,4.57024999999976
gaia,100000,27,update,mag,25,true,false,3,4.384415999999874
gaia,100000,28,update,mag,26,true,false,3,4.165124999999534
gaia,100000,29,update,mag,27,true,false,3,4.8816670000005615
gaia,100000,30,update,mag,28,true,false,3,4.409875000000284
gaia,100000,31,update,mag,29,true,false,3,4.46520799999962
gaia,100000,32,update,mag,30,true,false,3,4.457707999999911
gaia,100000,33,update,mag,31,true,false,3,4.688749999999345
gaia,100000,34,update,mag,32,true,false,3,4.25629200000003
gaia,100000,35,update,mag,33,true,false,3,4.3422920000002705
gaia,100000,36,update,mag,34,true,false,3,4.256416000000172
gaia,100000,37,update,mag,35,true,false,3,4.707875000000058
gaia,100000,38,update,mag,36,true,false,3,5.567041000000245
gaia,100000,39,update,mag,37,true,false,3,4.035541999999623
gaia,100000,40,update,mag,38,true,false,3,4.827333000000181
gaia,100000,41,update,mag,39,true,false,3,5.092791999999463
gaia,100000,42,update,mag,40,true,false,3,5.180707999999868
gaia,100000,43,update,mag,41,true,false,3,4.165125000000444
gaia,100000,44,update,mag,42,true,false,3,4.135624999999891
gaia,100000,45,update,mag,43,true,false,3,4.60766700000022
gaia,100000,46,update,mag,44,true,false,3,4.388124999999491
gaia,100000,47,update,mag,45,true,false,3,5.273334000000432
gaia,100000,48,update,mag,46,true,false,3,5.2882079999999405
gaia,100000,49,update,mag,47,true,false,3,4.932457999999315
gaia,100000,50,update,mag,48,true,false,3,4.5164999999997235
gaia,100000,51,update,mag,49,true,false,3,5.604916999999659
gaia,100000,52,update,mag,50,true,false,3,4.06616700000086
gaia,100000,53,update,mag,51,true,false,3,4.876541000000543
gaia,100000,54,update,mag,52,true,false,3,5.261334000000716
gaia,100000,55,update,mag,53,true,false,3,4.7162500000004
gaia,100000,56,update,mag,54,true,false,3,5.065709000000425
gaia,100000,57,update,mag,55,true,false,3,5.578833000000486
gaia,100000,58,update,mag,56,true,false,3,5.337832999999591
gaia,100000,59,update,mag,57,true,false,3,4.839125000000422
gaia,100000,60,update,mag,58,true,false,3,5.607708999999886
gaia,100000,61,update,mag,59,true,false,3,5.1921250000004875
gaia,100000,62,update,mag,60,true,false,3,5.178417000000081
gaia,100000,63,update,mag,61,true,false,3,5.273958000000675
gaia,100000,64,update,mag,62,true,false,3,5.230083000000377
gaia,100000,65,update,mag,63,true,false,3,4.703290999999808
gaia,100000,66,update,mag,64,true,false,3,5.1015830000005735
gaia,100000,67,update,mag,65,true,false,3,4.833625000000211
gaia,100000,68,update,mag,66,true,false,3,5.643417000000227
gaia,100000,69,update,mag,67,true,false,3,5.484000000000378
gaia,100000,70,update,mag,68,true,false,3,5.111957999999504
gaia,100000,71,update,mag,69,true,false,3,5.361834000000272
gaia,100000,72,update,mag,70,true,false,3,5.095874999999978
gaia,100000,73,update,mag,71,true,false,3,5.551040999999714
gaia,100000,74,update,mag,72,true,false,3,11.86987500000032
gaia,100000,75,update,mag,73,true,false,3,5.284292000000278
gaia,100000,76,update,mag,74,true,false,3,5.515749999999571
gaia,100000,77,update,mag,75,true,false,3,4.783625000000029
gaia,100000,78,update,mag,76,true,false,3,5.366667000000234
gaia,100000,79,update,mag,77,true,false,3,4.835542000000714
gaia,100000,80,update,mag,78,true,false,3,4.585959000000003
gaia,100000,81,update,mag,79,true,false,3,5.404416999999739
gaia,100000,82,update,mag,80,true,false,3,4.534125000000131
gaia,100000,83,update,mag,81,true,false,3,5.202874999999949
gaia,100000,84,update,mag,82,true,false,3,4.984833999999864
gaia,100000,85,update,mag,83,true,false,3,4.812082999999802
gaia,100000,86,update,mag,84,true,false,3,4.847541000000092
gaia,100000,87,update,mag,85,true,false,3,5.037166999999499
gaia,100000,88,update,mag,86,true,false,3,5.375958000000537
gaia,100000,89,update,mag,87,true,false,3,4.673958999999741
gaia,100000,90,update,mag,88,true,false,3,6.418292000000292
gaia,100000,91,update,mag,89,true,false,3,5.289625000000342
gaia,100000,92,update,mag,90,true,false,3,4.91479100000015
gaia,100000,93,update,mag,91,true,false,3,5.2430410000006304
gaia,100000,94,update,mag,92,true,false,3,5.343915999999808
gaia,100000,95,update,mag,93,true,false,3,5.938999999999396
gaia,100000,96,update,mag,94,true,false,3,5.2517500000003565
gaia,100000,97,update,mag,95,true,false,3,5.317665999999917
gaia,100000,98,update,mag,96,true,false,3,5.260415999999168
gaia,100000,99,update,mag,97,true,false,3,5.5969160000004194
gaia,100000,100,update,mag,98,true,false,3,5.282874999999876
gaia,100000,101,update,mag,99,true,false,3,4.803667000000132
gaia,100000,102,update,mag,100,true,false,3,5.952874999999949
gaia,100000,103,update,mag,101,true,false,3,5.184082999999191
gaia,100000,104,update,mag,102,true,false,3,6.287833000000319
gaia,100000,105,update,mag,103,true,false,3,5.167000000000371
gaia,100000,106,update,mag,104,true,false,3,4.867874999999913
gaia,100000,107,update,mag,105,true,false,3,5.488207999999759
gaia,100000,108,update,mag,106,true,false,3,5.507416000000376
gaia,100000,109,update,mag,107,true,false,3,5.68420900000001
gaia,100000,110,update,mag,108,true,false,3,5.594790999999532
gaia,100000,111,update,mag,109,true,false,3,5.235874999999396
gaia,100000,112,update,mag,110,true,false,3,6.514417000000321
gaia,100000,113,update,mag,111,true,false,3,5.256207999999788
gaia,100000,114,update,mag,112,true,false,3,5.591750000000502
gaia,100000,115,update,mag,113,true,false,3,5.863459000000148
gaia,100000,116,update,mag,114,true,false,3,5.450749999999971
gaia,100000,117,update,mag,115,true,false,3,5.916207999999642
gaia,100000,118,update,mag,116,true,false,3,6.128082999999606
gaia,100000,119,update,mag,117,true,false,3,5.813791999999921
gaia,100000,120,update,mag,118,true,false,3,6.182875000000422
gaia,100000,121,update,mag,119,true,false,3,5.621417000000292
gaia,100000,122,update,mag,120,true,false,3,5.641375000000153
gaia,100000,123,update,mag,121,true,false,3,5.265917000000627
gaia,100000,124,update,mag,122,true,false,3,5.776500000000851
gaia,100000,125,update,mag,123,true,false,3,6.161041000000296
gaia,100000,126,update,mag,124,true,false,3,5.513832999999977
gaia,100000,127,update,mag,125,true,false,3,5.427249999999731
gaia,100000,128,update,mag,126,true,false,3,5.048125000000255
gaia,100000,129,update,mag,127,true,false,3,5.692332999999962
gaia,100000,130,update,mag,128,true,false,3,5.460291999999754
gaia,100000,131,update,mag,129,true,false,3,5.407500000000255
gaia,100000,132,update,mag,130,true,false,3,5.466207999999824
gaia,100000,133,update,mag,131,true,false,3,5.547542000000249
gaia,100000,134,update,mag,132,true,false,3,5.556874999999309
gaia,100000,135,update,mag,133,true,false,3,5.766375000000153
gaia,100000,136,update,mag,134,true,false,3,5.755624999999782
gaia,100000,137,update,mag,135,true,false,3,6.061875000000327
gaia,100000,138,update,mag,136,true,false,3,6.227958000000399
gaia,100000,139,update,mag,137,true,false,3,13.548292000000401
gaia,100000,140,update,mag,138,true,false,3,7.713582999999744
gaia,100000,141,update,mag,139,true,false,3,5.395249999999578
gaia,100000,142,update,mag,140,true,false,3,5.440333999999893
gaia,100000,143,update,mag,141,true,false,3,5.7546250000004875
gaia,100000,144,update,mag,142,true,false,3,5.860665999999583
gaia,100000,145,update,mag,143,true,false,3,5.427082999999584
gaia,100000,146,update,mag,144,true,false,3,5.332542000000103
gaia,100000,147,update,mag,145,true,false,3,5.999291999999514
gaia,100000,148,update,mag,146,true,false,3,5.642125000000306
gaia,100000,149,update,mag,147,true,false,3,5.618916000000354
gaia,100000,150,update,mag,148,true,false,3,5.619958000000224
gaia,100000,151,update,mag,149,true,false,3,5.965708000000632
gaia,100000,152,update,mag,150,true,false,3,5.753832999999759
gaia,100000,153,update,mag,151,true,false,3,5.326209000000745
gaia,100000,154,update,mag,152,true,false,3,5.698500000000422
gaia,100000,155,update,mag,153,true,false,3,5.460000000000036
gaia,100000,156,update,mag,154,true,false,3,5.551417000000583
gaia,100000,157,update,mag,155,true,false,3,6.201833000000079
gaia,100000,158,update,mag,156,true,false,3,5.438874999999825
gaia,100000,159,update,mag,157,true,false,3,6.23700000000008
gaia,100000,160,update,mag,158,true,false,3,5.490666000000601
gaia,100000,161,update,mag,159,true,false,3,5.719250000000102
gaia,100000,162,update,mag,160,true,false,3,5.6904169999997976
gaia,100000,163,update,mag,161,true,false,3,5.8532909999994445
gaia,100000,164,update,mag,162,true,false,3,6.303208999999697
gaia,100000,165,update,mag,163,true,false,3,6.00262500000008
gaia,100000,166,update,mag,164,true,false,3,6.295208999999886
gaia,100000,167,update,mag,165,true,false,3,6.593791999999667
gaia,100000,168,update,mag,166,true,false,3,6.419958999999835
gaia,100000,169,update,mag,167,true,false,3,6.505707999999686
gaia,100000,170,update,mag,168,true,false,3,6.62079200000062
gaia,100000,171,update,mag,169,true,false,3,6.389541999999892
gaia,100000,172,update,mag,170,true,false,3,6.812624999999571
gaia,100000,173,update,mag,171,true,false,3,6.947207999999591
gaia,100000,174,update,mag,172,true,false,3,6.84270800000013
gaia,100000,175,update,mag,173,true,false,3,7.226166999999805
gaia,100000,176,update,mag,174,true,false,3,7.44458399999985
gaia,100000,177,update,mag,175,true,false,3,7.325582999999824
