name,size,taskid,stage,activeView,updateId,parallel,view,count,time
airlines,100000,0,load,none,-1,true,false,1,1108.210625
airlines,100000,1,init,none,-1,true,false,4,26.704291000000012
airlines,100000,2,create,Depart By slider,-1,true,false,2,25.53675000000021
airlines,100000,3,update,Depart By slider,0,true,false,2,3.208082999999988
airlines,100000,4,update,Depart By slider,1,true,false,2,2.6632079999999405
airlines,100000,5,update,Depart By slider,2,true,false,2,1.9246670000002268
airlines,100000,6,update,Depart By slider,3,true,false,2,1.7792919999997139
airlines,100000,7,update,Depart By slider,4,true,false,2,3.889875000000302
airlines,100000,8,update,Depart By slider,5,true,false,2,1.940958000000137
airlines,100000,9,update,Depart By slider,6,true,false,2,1.5311249999999745
airlines,100000,10,update,Depart By slider,7,true,false,2,1.4721669999998994
airlines,100000,11,update,Depart By slider,8,true,false,2,1.4687919999996666
airlines,100000,12,update,Depart By slider,9,true,false,2,1.5324169999998958
airlines,100000,13,update,Depart By slider,10,true,false,2,1.448500000000422
airlines,100000,14,update,Depart By slider,11,true,false,2,1.3797920000001795
airlines,100000,15,update,Depart By slider,12,true,false,2,1.349917000000005
airlines,100000,16,update,Depart By slider,13,true,false,2,1.505833000000166
airlines,100000,17,update,Depart By slider,14,true,false,2,1.4611669999999322
airlines,100000,18,update,Depart By slider,15,true,false,2,1.7295420000000377
airlines,100000,19,update,Depart By slider,16,true,false,2,1.2641250000001492
airlines,100000,20,update,Depart By slider,17,true,false,2,1.6114999999999782
airlines,100000,21,update,Depart By slider,18,true,false,2,1.4291670000002341
airlines,100000,22,update,Depart By slider,19,true,false,2,1.4055420000004233
airlines,100000,23,update,Depart By slider,20,true,false,2,1.5125000000002728
airlines,100000,24,update,Depart By slider,21,true,false,2,1.3654169999999795
airlines,100000,25,update,Depart By slider,22,true,false,2,1.325709000000188
airlines,100000,26,update,Depart By slider,23,true,false,2,1.3451250000002801
airlines,100000,27,update,Depart By slider,24,true,false,2,1.3324999999999818
airlines,100000,28,update,Depart By slider,25,true,false,2,1.3082919999997102
airlines,100000,29,update,Depart By slider,26,true,false,2,1.3121249999999236
airlines,100000,30,update,Depart By slider,27,true,false,2,1.2444580000001224
airlines,100000,31,update,Depart By slider,28,true,false,2,1.2420419999998558
airlines,100000,32,update,Depart By slider,29,true,false,2,1.3280840000002172
airlines,100000,33,update,Depart By slider,30,true,false,2,1.32358400000021
airlines,100000,34,update,Depart By slider,31,true,false,2,1.3827080000000933
