name,size,taskid,stage,activeView,updateId,parallel,view,count,time
airlines,1000000000,77,update,Depart By slider,75,true,false,2,22807.65483299992
airlines,1000000000,78,update,Depart By slider,76,true,false,2,22092.68216600013
airlines,1000000000,79,update,Depart By slider,77,true,false,2,23085.608000000007
airlines,1000000000,80,update,Depart By slider,78,true,false,2,20935.274749999866
airlines,1000000000,81,update,Depart By slider,79,true,false,2,21466.82595800003
airlines,1000000000,82,update,Depart By slider,80,true,false,2,23509.557290999917
airlines,1000000000,83,update,Depart By slider,81,true,false,2,21894.45995800011
airlines,1000000000,84,update,Depart By slider,82,true,false,2,21617.855500000063
airlines,1000000000,85,update,Depart By slider,83,true,false,2,22836.425374999875
airlines,1000000000,86,update,Depart By slider,84,true,false,2,22349.935500000138
airlines,1000000000,87,update,Depart By slider,85,true,false,2,23556.610875000013
airlines,1000000000,88,update,Depart By slider,86,true,false,2,20978.215832999907
airlines,1000000000,89,update,Depart By slider,87,true,false,2,22345.94558400032
airlines,1000000000,90,update,Depart By slider,88,true,false,2,24354.090458999854
airlines,1000000000,91,update,Depart By slider,89,true,false,2,22423.619458000176
airlines,1000000000,92,update,Depart By slider,90,true,false,2,22889.248417000286
airlines,1000000000,93,update,Depart By slider,91,true,false,2,21891.869834000245
airlines,1000000000,94,update,Depart By slider,92,true,false,2,21867.5888749999
airlines,1000000000,95,update,Depart By slider,93,true,false,2,22500.05183399981
airlines,1000000000,96,update,Depart By slider,94,true,false,2,21134.205707999878
airlines,1000000000,97,update,Depart By slider,95,true,false,2,23930.57283399999
airlines,1000000000,98,update,Depart By slider,96,true,false,2,21618.338833000045
airlines,1000000000,99,update,Depart By slider,97,true,false,2,22470.31429200014
airlines,1000000000,100,update,Depart By slider,98,true,false,2,22563.487458999734
airlines,1000000000,101,update,Depart By slider,99,true,false,2,22178.20462499978
airlines,1000000000,102,update,Depart By slider,100,true,false,2,22473.268041000236
airlines,1000000000,103,update,Depart By slider,101,true,false,2,21728.52349999966
airlines,1000000000,104,update,Depart By slider,102,true,false,2,22258.79554099962
airlines,1000000000,105,update,Depart By slider,103,true,false,2,22622.93662500009
airlines,1000000000,106,update,Depart By slider,104,true,false,2,22391.693167000078
airlines,1000000000,107,update,Depart By slider,105,true,false,2,22511.260917000007
airlines,1000000000,108,update,Depart By slider,106,true,false,2,23247.31437499961
airlines,1000000000,109,update,Depart By slider,107,true,false,2,21556.602292000316
airlines,1000000000,110,update,Depart By slider,108,true,false,2,22682.949416999705
airlines,1000000000,111,update,Depart By slider,109,true,false,2,22399.020041000098
airlines,1000000000,112,update,Depart By slider,110,true,false,2,23222.275208000094
airlines,1000000000,113,update,Depart By slider,111,true,false,2,21618.561749999877
airlines,1000000000,114,update,Depart By slider,112,true,false,2,22413.53795800032
